submission_id,performance_detail_submission_id,date_of_submission,manufacturer,submission_title,target_pathogen,stage_of_development,country,region,permalink,regulatory_status,sensitivity,specificity,type_of_technology,assay_target,target_analyte,technology_principle,test_format,instrument_requirement,level_of_automation,lab_vs_poc,self_testing_self_collection,validated_sample_types,connectivity_solution,find_evaluation,s_gene_dropout,scov2_variants,city,test_to_be_listed_on_finds_web_page,data_to_be_published_on_finds_web_page,study_type,number_of_positive_samples,number_of_negative_samples,total_number_of_samples,sc2_impact_alpha,sc2_impact_beta,sc2_impact_delta,sc2_impact_delta_plus,sc2_impact_gamma,sc2_impact_na,sc2_impact_omicron,sc2_impact_omicron_ba4,sc2_impact_omicron_ba5,country_tmp,city2,lat,lng,disease_target
a2r69000007lbDP,NA,06.07.2023,Diazyme Laboratories Inc.,Diazyme DZ-Lite SARS-CoV-2 IgM CLIA Kit,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://diazyme.com,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgM,ELISA/EIA; Chemiluminescent immunoassay (CLIA),Other,A proprietary/new instrument is required,Fully automated (including sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,Yes,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,United States,39.50357056,-99.01833344,Covid-19
a2r69000007lbDQ,NA,06.07.2023,EUROIMMUN AG,EUROIMMUN Anti-SARS-CoV-2 S1 Curve ELISA (IgG),SARS-CoV-2,Regulatory Achieved,Germany,European Region,https://euroimmun.de,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgG,ELISA/EIA,IA Reagent Kit,A proprietary/new instrument is optional,Manual,Lab-based,Intended for professional use only,Plasma; Serum,Yes,NA,Unknown,Not applicable,Lübeck,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,Germany,"Lübeck, Germany",53.86962509,10.68758678,Covid-19
a2r69000007lbDQ,NA,06.07.2023,EUROIMMUN AG,EUROIMMUN Anti-SARS-CoV-2 S1 Curve ELISA (IgG),SARS-CoV-2,Regulatory Achieved,Germany,European Region,https://euroimmun.de,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgG,ELISA/EIA,IA Reagent Kit,A proprietary/new instrument is optional,Manual,Lab-based,Intended for professional use only,Plasma; Serum,Unknown,NA,Unknown,Not applicable,Lübeck,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,Germany,"Lübeck, Germany",53.86962509,10.68758678,Covid-19
a2r69000007lbDS,NA,06.07.2023,"Hangzhou Biotest Biotech Co., Ltd.",RightSign COVID-19 IgG/IgM Rapid Test Cassette,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://en.biotests.com.cn,Australia TGA; US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgG; IgM,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Plasma; Serum,NA,NA,Unknown,Not applicable,Hangzhou,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,China,"Hangzhou, China",30.24592018,120.21079254,Covid-19
a2r69000007lbDT,NA,13.07.2023,BioCheck Inc.,BioCheck SARS-CoV-2 IgM Antibody Test Kit,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://biocheckinc.com,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgM,ELISA/EIA; Chemiluminescent immunoassay (CLIA),Cartridge-based processing,A proprietary/new instrument is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,Yes,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,United States,39.50357056,-99.01833344,Covid-19
a2r69000007lbDT,NA,06.07.2023,BioCheck Inc.,BioCheck SARS-CoV-2 IgM Antibody Test Kit,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://biocheckinc.com,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgM,ELISA/EIA; Chemiluminescent immunoassay (CLIA),Cartridge-based processing,A proprietary/new instrument is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,Yes,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,United States,39.50357056,-99.01833344,Covid-19
a2r69000007lbDU,NA,13.07.2023,BioCheck Inc.,BioCheck SARS-CoV-2 IgG Antibody Test Kit,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://biocheckinc.com,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgG,ELISA/EIA; Chemiluminescent immunoassay (CLIA),Cartridge-based processing,A proprietary/new instrument is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,Yes,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,United States,39.50357056,-99.01833344,Covid-19
a2r69000007lbDU,NA,06.07.2023,BioCheck Inc.,BioCheck SARS-CoV-2 IgG Antibody Test Kit,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://biocheckinc.com,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgG,ELISA/EIA; Chemiluminescent immunoassay (CLIA),Cartridge-based processing,A proprietary/new instrument is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,Yes,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,United States,39.50357056,-99.01833344,Covid-19
a2r69000007lbDV,NA,13.07.2023,BioCheck Inc.,BioCheck SARS-CoV-2 IgG and IgM Combo Test,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://biocheckinc.com,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgG; IgM,ELISA/EIA; Chemiluminescent immunoassay (CLIA),Cartridge-based processing,A proprietary/new instrument is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,Yes,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,United States,39.50357056,-99.01833344,Covid-19
a2r69000007lbDV,NA,06.07.2023,BioCheck Inc.,BioCheck SARS-CoV-2 IgG and IgM Combo Test,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://biocheckinc.com,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgG; IgM,ELISA/EIA; Chemiluminescent immunoassay (CLIA),Cartridge-based processing,A proprietary/new instrument is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,Yes,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,United States,39.50357056,-99.01833344,Covid-19
a2r69000007lbDW,NA,06.07.2023,Healgen Scientific LLC.,COVID-19 IgG/IgM Rapid Test Cassette (Whole Blood/Serum/Plasma),SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://healgen.com,Australia TGA; US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgG; IgM,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Plasma; Serum,NA,NA,Unknown,Not applicable,Houston,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,China,"Houston, China",36.55937195,103.7533493,Covid-19
a2r69000007lbDX,NA,06.07.2023,Immunodiagnostics Limited,IDS SARS-CoV-2 IgG,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://immunodiagnostics.com.hk,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgG,ELISA/EIA; Chemiluminescent immunoassay (CLIA),Other,A proprietary/new instrument is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,Yes,NA,Unknown,Not applicable,Hong Kong,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,China,"Hong Kong, China",22.42118263,114.16609955,Covid-19
a2r69000007lbDY,NA,06.07.2023,"InBios International, Inc.",SCoV-2 Detect IgG Rapid Test,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://inbios.com,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgG,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Plasma; Serum,NA,NA,Unknown,Not applicable,Seattle,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,"Seattle, United States",47.60322952,-122.33027649,Covid-19
a2r69000007lbDZ,NA,06.07.2023,"InBios International, Inc.",SCoV-2 Detect Neutralizing Ab ELISA,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://inbios.com,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),Neutralizing Antibodies,ELISA/EIA; Chemiluminescent immunoassay (CLIA),Other,Standard lab instrumentation is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,NA,NA,Unknown,Not applicable,Seattle,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,"Seattle, United States",47.60322952,-122.33027649,Covid-19
a2r69000007lbDa,NA,13.07.2023,"InBios International, Inc.",SCoV-2 Detect IgG ELISA,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://inbios.com,CE-IVDD; US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgG,ELISA/EIA; Chemiluminescent immunoassay (CLIA),Other,A proprietary/new instrument is optional,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,NA,NA,Unknown,Not applicable,Seattle,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,"Seattle, United States",47.60322952,-122.33027649,Covid-19
a2r69000007lbDb,NA,06.07.2023,Innova Medical Group Inc.,QUANTA Flash SARS-CoV-2 IgG,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://innovamedgroup.com,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgG,ELISA/EIA; Chemiluminescent immunoassay (CLIA),Other,A proprietary/new instrument is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,Yes,NA,Unknown,Not applicable,Pasadena,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,"Pasadena, United States",34.14955139,-118.14144897,Covid-19
a2r69000007lbDc,NA,06.07.2023,"Jiangsu Well Biotech Co.,ltd.",Orawell IgM/IgG Rapid Test,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://wellbioscience.com,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgG; IgM,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Plasma; Serum,NA,NA,Unknown,Not applicable,Changzhou,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,China,"Changzhou, China",31.81062126,119.97442627,Covid-19
a2r69000007lbDd,NA,06.07.2023,Kantaro Biosciences LLC,"COVID-SeroKlir, Kantaro Semi-Quantitative SARS-CoV-2 IgG Antibody Kit",SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://kantarobio.com,Health Canada; US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgG,ELISA/EIA,IA Reagent Kit,Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Plasma; Serum,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,United States,39.50357056,-99.01833344,Covid-19
a2r69000007lbDe,NA,06.07.2023,Luminex Corporation,xMAP SARS-CoV-2 Multi-Antigen IgG Assay,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://luminexcorp.com,NA,NA,NA,Immunoassay,Antibody (serological),IgG,ELISA/EIA,Cartridge-based processing,A proprietary/new instrument is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,Yes,NA,Unknown,Not applicable,Madison,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,"Madison, United States",43.07392502,-89.38524628,Covid-19
a2r69000007lbDf,NA,06.07.2023,LumiraDx Limited,LumiraDx SARS-CoV-2 Ab Test,SARS-CoV-2,Regulatory Achieved,United Kingdom,European Region,https://lumiradx.com/us-en/what-we-do/diagnostics/fast-lab-solutions,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),Total Antibody,Other,Cartridge-based processing,A proprietary/new instrument is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,Yes,NA,Unknown,Not applicable,London,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United Kingdom,"London, United Kingdom",51.50740814,-0.12772401,Covid-19
a2r69000007lbDg,NA,06.07.2023,Megna Health Inc,Rapid COVID-19 IgM/IgG Combo Test Kit,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://Megnahealth.com,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgG; IgM,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Plasma; Serum,NA,NA,Unknown,Not applicable,Exton,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,"Exton, United States",40.03296661,-75.63153839,Covid-19
a2r69000007lbDh,NA,06.07.2023,"NanoEntek, Inc.",FREND COVID-19 total Ab,SARS-CoV-2,Regulatory Achieved,"Korea, Republic of",Western Pacific Region,https://nanoentek.com/?lang=en,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),Total Antibody,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Plasma; Serum,NA,NA,Unknown,Not applicable,Seoul,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,South Korea,"Seoul, Korea, Republic of",37.56829453,126.99778748,Covid-19
a2r69000007lbDi,NA,06.07.2023,"Nirmidas Biotech, Inc.",Nirmidas COVID-19 (SARS-CoV-2) IgM/IgG Antibody Detection Kit,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://nirmidas.com,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgG; IgM,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Plasma; Serum,NA,NA,Unknown,Not applicable,Palo Alto,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,"Palo Alto, United States",37.44510269,-122.16036224,Covid-19
a2r69000007lbDj,NA,06.07.2023,NOWDiagnostics Inc.,ADEXUSDx COVID-19 Test,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://nowdx.com,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),Total Antibody,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Plasma; Serum,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,United States,39.50357056,-99.01833344,Covid-19
