"Test Directory Package ID","Assay: Assay ID","Performance Detail Submission ID","Created Date","Assay: Company/Institution Name: Country","Assay: Company/Institution Name: City","Assay: Company/Institution Name: WHO Region","Assay: Company/Institution Name: Website","Assay: Company/Institution Name: Organisation Name","Assay: Assay Name","Assay: Primary Use Case","Assay: Assay Aim","Assay: Disease Target","Assay: Target Pathogen","Assay: Stage of Development","Assay: Regulatory Approval","Assay: Other Regulatory Approval","Assay: Planned Market Entry","Assay: Type of Technology","Assay: Assay Target","Assay: Target Analyte(s)","Assay: Technology principle","Assay: Other Technology principle","Assay: Readout Technology","Assay: Test Format","Assay: Other Test Format","Assay: Instrument requirement","Assay: Level of automation","Assay: Lab vs. POC","Assay: Self-testing/Self-Collection","Assay: Validated Sample Types","Assay: Other Validated Sample Type","Assay: Serovar subtype","Assay: Other serovar subtype","Assay: Time to results (mins)","Assay: Test to be listed on FIND's web page?","Assay: Confidentiality Level","Data to be published on FIND's web page","Study Type","FIND Evaluation","Assay Target","Assay: Health Level","Total number of samples","Number of positive samples","Number of negative samples","Sensitivity (%)","95% CI for Clinical Sensitivity (Lower)","95% CI for Clinical Sensitivity (Upper)","Specificity (%)","95% CI for Clinical Specificity (Lower)","95% CI for Clinical Specificity (Upper)","Created By: Full Name","Last Modified By: Full Name","Instrument: Instrument ID","Instrument: Instrument Name"
"a2v69000004gL4m","a2r69000007lbZS","a266900000BscDM","06.07.2023","Turkey","Izmir","European Region","chil.com.tr","CHIL TIBB MAL. SAN. VE TC. ltd. T","Typhoid rapid test (s/p)","Triage/Screening","ID","Enteric fever; Typhoid fever","Unknown","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Immunoassay","Unknown","Unknown","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","near Point of Care","Intended for professional use only","Plasma; Serum","","Unspecified","","","Yes","","No","Company-Sponsored","No","Unknown","L0: Community","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL4p","a2r69000007lbfN","a266900000BscDN","06.07.2023","Turkey","Izmir","European Region","chil.com.tr","CHIL TIBB MAL. SAN. VE TC. ltd. T","Dengue IgG/IgM Rapid Test","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-DENV IgG; Anti-DENV IgM","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Unspecified","","","Yes","","No","Company-Sponsored","No","Antibody (serological)","L0: Community","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL4o","a2r69000007lbfM","a266900000BscDO","06.07.2023","Turkey","Izmir","European Region","chil.com.tr","CHIL TIBB MAL. SAN. VE TC. ltd. T","Dengue Antibody& Antigen Combo Rapid Test","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antibody (serological) + Antigen","Anti-DENV IgG; Anti-DENV IgM; DENV NS1","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Unspecified","","","Yes","","No","Company-Sponsored","No","Antigen","L0: Community","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL4q","a2r69000007lbfO","a266900000BscDP","06.07.2023","Turkey","Izmir","European Region","chil.com.tr","CHIL TIBB MAL. SAN. VE TC. ltd. T","Dengue NS1 Antigen Rapid Test","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antigen","DENV NS1","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Unspecified","","","Yes","","No","Company-Sponsored","No","Antigen","L0: Community","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL51","a2r69000007lba1","a266900000BscDZ","06.07.2023","Canada","Vancouver","Region of the Americas","citestdiagnostics.com","Citest Diagnostics Inc.","Typhoid Rapid Test (s/p/wb)","Triage/Screening","ID","Enteric fever; Typhoid fever","Salmonella Typhi","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-Salmonella IgG; Anti-Salmonella IgM","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Not applicable","","15.00","Yes","","No","Company-Sponsored","No","Unknown","L0: Community","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL50","a2r69000007lba0","a266900000BscDa","06.07.2023","Canada","Vancouver","Region of the Americas","citestdiagnostics.com","Citest Diagnostics Inc.","Typhoid Rapid Test (s/p)","Triage/Screening","ID","Enteric fever; Typhoid fever","Salmonella Typhi","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-Salmonella typhi IgG; Anti-Salmonella typhi IgM","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","near Point of Care","Intended for professional use only","Plasma; Serum","","Not applicable","","15.00","Yes","","No","Company-Sponsored","No","Unknown","L0: Community","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL55","a2r69000007lba2","a266900000BscDe","06.07.2023","Italy","Siziano","European Region","clonit.it","Clonit Srl","Dengue Serotyping Virus","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Unknown","","DENV-1; DENV-2; DENV-3; DENV-4","","","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL58","a2r69000007lbq3","a266900000BscDk","06.07.2023","United States","Salt Lake City","Region of the Americas","co-dx.com","Co-Diagnostics Inc.","Logix Smart ZDC (ZIKV-DENV-CHIKV) Test Kit","Diagnostic/confirmatory test","ID","Chikungunya; Dengue fever; Zika fever","Chikungunya virus; Dengue virus; Zika virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Plasma; Serum; Whole Blood","","DENV-1; DENV-2; DENV-3; DENV-4","","90.00","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","0","0","0","99.00","0.00","0.00","100.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL58","a2r69000007lbq3","a266900000BscDl","06.07.2023","United States","Salt Lake City","Region of the Americas","co-dx.com","Co-Diagnostics Inc.","Logix Smart ZDC (ZIKV-DENV-CHIKV) Test Kit","Diagnostic/confirmatory test","ID","Chikungunya; Dengue fever; Zika fever","Chikungunya virus; Dengue virus; Zika virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Plasma; Serum; Whole Blood","","DENV-1; DENV-2; DENV-3; DENV-4","","90.00","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","0","0","0","99.30","0.00","0.00","100.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL58","a2r69000007lbq3","a266900000BscDm","06.07.2023","United States","Salt Lake City","Region of the Americas","co-dx.com","Co-Diagnostics Inc.","Logix Smart ZDC (ZIKV-DENV-CHIKV) Test Kit","Diagnostic/confirmatory test","ID","Chikungunya; Dengue fever; Zika fever","Chikungunya virus; Dengue virus; Zika virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Plasma; Serum; Whole Blood","","DENV-1; DENV-2; DENV-3; DENV-4","","90.00","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","0","0","0","93.20","0.00","0.00","100.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL58","a2r69000007lbq3","a266900000BscDn","06.07.2023","United States","Salt Lake City","Region of the Americas","co-dx.com","Co-Diagnostics Inc.","Logix Smart ZDC (ZIKV-DENV-CHIKV) Test Kit","Diagnostic/confirmatory test","ID","Chikungunya; Dengue fever; Zika fever","Chikungunya virus; Dengue virus; Zika virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Plasma; Serum; Whole Blood","","DENV-1; DENV-2; DENV-3; DENV-4","","90.00","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","0","0","0","94.40","0.00","0.00","100.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL58","a2r69000007lbq3","a266900000BscDo","06.07.2023","United States","Salt Lake City","Region of the Americas","co-dx.com","Co-Diagnostics Inc.","Logix Smart ZDC (ZIKV-DENV-CHIKV) Test Kit","Diagnostic/confirmatory test","ID","Chikungunya; Dengue fever; Zika fever","Chikungunya virus; Dengue virus; Zika virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Plasma; Serum; Whole Blood","","DENV-1; DENV-2; DENV-3; DENV-4","","90.00","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","0","0","0","97.20","0.00","0.00","100.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL58","a2r69000007lbq3","a266900000BscDp","06.07.2023","United States","Salt Lake City","Region of the Americas","co-dx.com","Co-Diagnostics Inc.","Logix Smart ZDC (ZIKV-DENV-CHIKV) Test Kit","Diagnostic/confirmatory test","ID","Chikungunya; Dengue fever; Zika fever","Chikungunya virus; Dengue virus; Zika virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Plasma; Serum; Whole Blood","","DENV-1; DENV-2; DENV-3; DENV-4","","90.00","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","0","0","0","98.00","0.00","0.00","100.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL66","a2r69000007lbrW","a266900000BscFV","06.07.2023","United States","Poway","Region of the Americas","ctkbiotech.com","CTK Biotech, Inc.","On site Dengue Ag ELISA Kit","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antigen","DENV NS1","ELISA/EIA","","Colorimetric","IA Reagent Kit","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Plasma; Serum","","Unspecified","","","Yes","","No","Company-Sponsored","No","Antigen","L2: District Hospital Lab","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL68","a2r69000007lbrY","a266900000BscFZ","06.07.2023","United States","Poway","Region of the Americas","ctkbiotech.com","CTK Biotech, Inc.","On site Dengue IgM ELISA Kit","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-DENV IgM","ELISA/EIA","","Colorimetric","IA Reagent Kit","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Plasma; Serum","","Unspecified","","","Yes","","No","Company-Sponsored","No","Antibody (serological)","L2: District Hospital Lab","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL67","a2r69000007lbrX","a266900000BscFa","06.07.2023","United States","Poway","Region of the Americas","ctkbiotech.com","CTK Biotech, Inc.","On site Dengue IgG ELISA Kit","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-DENV IgG","ELISA/EIA","","Colorimetric","IA Reagent Kit","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Plasma; Serum","","Unspecified","","","Yes","","No","Company-Sponsored","No","Antibody (serological)","L2: District Hospital Lab","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL69","a2r69000007lbrZ","a266900000BscFb","06.07.2023","United States","Poway","Region of the Americas","ctkbiotech.com","CTK Biotech, Inc.","On site Duo Dengue Ag-IgG;IgM Rapid Test CE","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antibody (serological) + Antigen","Anti-DENV IgG; Anti-DENV IgM; DENV NS1","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Unspecified","","20.00","Yes","","No","Independent","No","Antibody (serological) + Antigen","L0: Community","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL69","a2r69000007lbrZ","a266900000BscFc","06.07.2023","United States","Poway","Region of the Americas","ctkbiotech.com","CTK Biotech, Inc.","On site Duo Dengue Ag-IgG;IgM Rapid Test CE","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antibody (serological) + Antigen","Anti-DENV IgG; Anti-DENV IgM; DENV NS1","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Unspecified","","20.00","Yes","","No","Company-Sponsored","No","Antigen","L0: Community","350","118","232","100.00","96.80","100.00","99.60","97.60","100.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL69","a2r69000007lbrZ","a266900000BscFd","06.07.2023","United States","Poway","Region of the Americas","ctkbiotech.com","CTK Biotech, Inc.","On site Duo Dengue Ag-IgG;IgM Rapid Test CE","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antibody (serological) + Antigen","Anti-DENV IgG; Anti-DENV IgM; DENV NS1","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Unspecified","","20.00","Yes","","No","Company-Sponsored","No","Antibody (serological)","L0: Community","314","34","280","96.90","84.30","99.40","98.85","96.90","100.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL6B","a2r69000007lbrb","a266900000BscFe","06.07.2023","United States","Poway","Region of the Americas","ctkbiotech.com","CTK Biotech, Inc.","OnSite Dengue IgG;IgM Combo Rapid Test","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-DENV IgG; Anti-DENV IgM","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Unspecified","","","Yes","","No","Company-Sponsored","No","Antibody (serological)","L0: Community","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gL6A","a2r69000007lbra","a266900000BscFf","06.07.2023","United States","Poway","Region of the Americas","ctkbiotech.com","CTK Biotech, Inc.","OnSite Dengue Ag Rapid Test","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antigen","DENV NS1","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Unspecified","","20.00","Yes","","No","Company-Sponsored","No","Antigen","L0: Community","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
