package_id,performance_id,assay_id,instrument_id,software_id,technology_submission_id,directory,assay_name,instrument_name,package_name,performance_name,find_website_area,test_to_be_listed_on_finds_web_page,purpose_of_submission,confidentiality_level,assay_target,date_of_submission,stage_of_development,regulatory_status,type_of_technology,assay_aim,syndromes,planned_market_entry,primary_use_case,ID_type,disease_target,organism_classes,target_pathogen,target_analyte,technology_principle,readout_technology,qualitative_or_quantitative,antimicrobial_resistance_class,resistance_marker,Drug_resistance_target,AST_output,test_format,instrument_requirement,level_of_automation,lab_vs_poc,self_testing_self_collection,validated_sample_types,time_to_results_excl_prep,serovar_subtype,disease_target_phase,manufacturer_id,manufacturer,city,country,region,permalink,manufacturer_qms,submission_title,sensitivity,specificity,sensitivity_ci_low,sensitivity_ci_up,specificity_ci_low,specificity_ci_up,find_evaluation,study_type,number_of_positive_samples,number_of_negative_samples,total_number_of_samples,type_data_source,target_patient_group,sample_type,data_to_be_published_on_finds_web_page,reference_url,country_tmp,city2,lat,lng
a2v69000004gLUpAAM,a266900000BscxgAAB,a2r69000007lb6ZAAQ,NA,NA,NA,Assays,Allplex SARS-CoV-2/FluA/FluB/RSV Assay,NA,P-4747,PD-68346,Outbreak,Yes,Test Directory,NA,RNA,2023-06-22 12:17:45,Regulatory Achieved,Korea MFDS;Australia TGA;Health Canada;MHRA UK;CE-IVDD,Molecular,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Bronchiolitis;Bronchitis;Common Cold;Covid-19;Croup;Influenza;Pneumonia;Sepsis;Tonsillopharyngitis,NA,Influenza A;Influenza B;Respiratory Syncytial Virus (RSV);SARS-CoV-2,N gene;ORF1ab;S gene;Unknown,qPCR,Fluorescence,NA,NA,Not applicable,Not applicable,NA,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab;Oropharyngeal swab;Saliva;Other,115,Unspecified,NA,001Vj00000DPr3FIAT,Seegene Inc.,Seoul,"Korea, Republic of",Western Pacific Region,https://seegene.com,ISO 13485;MDSAP;Other,RSV BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,NA,NA,NA,No,NA,South Korea,"Seoul, South Korea",37.566,126.9784
a2v69000004gLUpAAM,a266900000BscxhAAB,a2r69000007lb6ZAAQ,NA,NA,NA,Assays,Allplex SARS-CoV-2/FluA/FluB/RSV Assay,NA,P-4747,PD-68347,Outbreak,Yes,Test Directory,NA,RNA,2023-06-22 12:17:45,Regulatory Achieved,Korea MFDS;Australia TGA;Health Canada;MHRA UK;CE-IVDD,Molecular,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Bronchiolitis;Bronchitis;Common Cold;Covid-19;Croup;Influenza;Pneumonia;Sepsis;Tonsillopharyngitis,NA,Influenza A;Influenza B;Respiratory Syncytial Virus (RSV);SARS-CoV-2,N gene;ORF1ab;S gene;Unknown,qPCR,Fluorescence,NA,NA,Not applicable,Not applicable,NA,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab;Oropharyngeal swab;Saliva;Other,115,Unspecified,NA,001Vj00000DPr3FIAT,Seegene Inc.,Seoul,"Korea, Republic of",Western Pacific Region,https://seegene.com,ISO 13485;MDSAP;Other,Sars-cov-2 Overall BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,NA,NA,NA,No,NA,South Korea,"Seoul, South Korea",37.566,126.9784
a2v69000004gLUpAAM,a266900000BscxiAAB,a2r69000007lb6ZAAQ,NA,NA,NA,Assays,Allplex SARS-CoV-2/FluA/FluB/RSV Assay,NA,P-4747,PD-68348,Outbreak,Yes,Test Directory,NA,RNA,2023-06-22 12:17:45,Regulatory Achieved,Korea MFDS;Australia TGA;Health Canada;MHRA UK;CE-IVDD,Molecular,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Bronchiolitis;Bronchitis;Common Cold;Covid-19;Croup;Influenza;Pneumonia;Sepsis;Tonsillopharyngitis,NA,Influenza A;Influenza B;Respiratory Syncytial Virus (RSV);SARS-CoV-2,N gene;ORF1ab;S gene;Unknown,qPCR,Fluorescence,NA,NA,Not applicable,Not applicable,NA,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab;Oropharyngeal swab;Saliva;Other,115,Unspecified,NA,001Vj00000DPr3FIAT,Seegene Inc.,Seoul,"Korea, Republic of",Western Pacific Region,https://seegene.com,ISO 13485;MDSAP;Other,InfA BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,NA,NA,NA,No,NA,South Korea,"Seoul, South Korea",37.566,126.9784
a2v69000004gLUqAAM,a266900000BscxeAAB,a2r69000007lbPAAAY,NA,NA,NA,Assays,Allplex SARS-CoV-2 Variants I Assay,NA,P-4748,PD-68344,Outbreak,Yes,Test Directory,NA,RNA,2023-06-22 12:17:50,Regulatory Achieved,CE-IVDD,Molecular,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,S gene;Other,qPCR,Fluorescence,NA,NA,Not applicable,Not applicable,NA,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab;Oropharyngeal swab;Bronchoalveolar lavage;Sputum;Other,115,Not applicable,NA,001Vj00000DPr3FIAT,Seegene Inc.,Seoul,"Korea, Republic of",Western Pacific Region,https://seegene.com,ISO 13485;MDSAP;Other,Sars-cov-2 Overall,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,Instructions for Use (IFU),NA,Nasopharyngeal swab;Oropharyngeal swab;Sputum;Bronchoalveolar lavage;Other,No,NA,South Korea,"Seoul, South Korea",37.566,126.9784
a2v69000004gLUrAAM,a266900000BscxkAAB,a2r69000007lbCEAAY,NA,NA,NA,Assays,Novaplex SARS-CoV-2 Variants VII,NA,P-4749,PD-68350,Outbreak,Yes,Test Directory,NA,RNA,2023-06-22 12:17:46,Research Use Only (RUO),None,Molecular,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,RdRp gene;S gene,qPCR,Fluorescence,NA,NA,Not applicable,Not applicable,NA,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab,NA,Not applicable,NA,001Vj00000DPr3FIAT,Seegene Inc.,Seoul,"Korea, Republic of",Western Pacific Region,https://seegene.com,ISO 13485;MDSAP;Other,Sars-Cov-2,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,NA,NA,NA,No,NA,South Korea,"Seoul, South Korea",37.566,126.9784
a2v69000004gLUsAAM,a266900000BscxjAAB,a2r69000007lbyOAAQ,NA,NA,NA,Assays,Allplex RV Master Assay,NA,P-4750,PD-68349,Outbreak,Yes,Test Directory,NA,RNA,2023-06-22 12:18:01,Regulatory Achieved,Australia TGA;CE-IVDD,Molecular,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,E gene;N gene;ORF1ab;S gene,qPCR,Fluorescence,NA,NA,Not applicable,Not applicable,NA,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab;Oropharyngeal swab;Saliva;Other,115,Not applicable,NA,001Vj00000DPr3FIAT,Seegene Inc.,Seoul,"Korea, Republic of",Western Pacific Region,https://seegene.com,ISO 13485;MDSAP;Other,Sars-cov-2 RNA BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,No available data,NA,NA,No,NA,South Korea,"Seoul, South Korea",37.566,126.9784
a2v69000004gLUtAAM,a266900000BscxaAAB,a2r69000007lbm7AAA,NA,NA,NA,Assays,Allplex SARS-CoV-2 Assay,NA,P-4751,PD-68340,Outbreak,Yes,Test Directory,NA,RNA,2023-06-22 12:17:58,Regulatory Achieved,Korea MFDS;Australia TGA;Brazil ANVISA;MHRA UK;WHO EUL Under Assessment;Ecuador ARCSA;CE-IVDD,Molecular,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,E gene;N gene;ORF1ab;S gene,qPCR,Fluorescence,NA,NA,Not applicable,Not applicable,NA,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab;Oropharyngeal swab;Saliva;Other,115,Not applicable,NA,001Vj00000DPr3FIAT,Seegene Inc.,Seoul,"Korea, Republic of",Western Pacific Region,https://seegene.com,ISO 13485;MDSAP;Other,Sars-cov-2 Overall,100,96.7,96.2,100,90.67,99.31,Yes,Company-Sponsored,96,91,187,Instructions for Use (IFU),NA,Nasopharyngeal swab;Oropharyngeal swab;Saliva;Other,No,NA,South Korea,"Seoul, South Korea",37.566,126.9784
a2v69000004gLUuAAM,a266900000BscxZAAR,a2r69000007lbexAAA,NA,NA,NA,Assays,Allplex GIBacteria(I) Assay (7),NA,P-4752,PD-68339,Outbreak,Yes,Test Directory,NA,DNA,2023-06-22 12:17:55,Regulatory Achieved,CE-IVDD,Molecular,ID,Enteric;Fever and Febrile Illness;Intra-abdominal Infections,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Gastroenteritis;Typhoid fever,NA,Other;Salmonella spp.,Unknown,qPCR,Fluorescence,NA,NA,Not applicable,Not applicable,NA,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Stool,240,Unspecified,NA,001Vj00000DPr3FIAT,Seegene Inc.,Seoul,"Korea, Republic of",Western Pacific Region,https://seegene.com,ISO 13485;MDSAP;Other,Typhoid BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,NA,NA,Other,No,NA,South Korea,"Seoul, South Korea",37.566,126.9784
a2v69000004gLUvAAM,a266900000BscxcAAB,a2r69000007lbeyAAA,NA,NA,NA,Assays,Allplex GI-EB Screening,NA,P-4753,PD-68342,Outbreak,Yes,Test Directory,NA,DNA,2023-06-22 12:17:55,Regulatory Achieved,CE-IVDD,Molecular,ID,Enteric;Fever and Febrile Illness;Intra-abdominal Infections,Already on the market (commercialized),Triage/Screening,NA,Gastroenteritis;Salmonellosis (Non-Typhoidal),NA,Escherichia coli;Salmonella spp.;Campylobacter spp;Shigella spp;Clostridioides difficile;Yersinia enterocolitica,Unknown,qPCR,Fluorescence,Semi-quantitative,NA,Not applicable,Not applicable,NA,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Stool,240,Unspecified,NA,001Vj00000DPr3FIAT,Seegene Inc.,Seoul,"Korea, Republic of",Western Pacific Region,https://seegene.com,ISO 13485;MDSAP;Other,Typhoid BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,NA,NA,Other,No,NA,South Korea,"Seoul, South Korea",37.566,126.9784
a2v69000004gLUwAAM,a266900000BscxbAAB,a2r69000007lbeHAAQ,NA,NA,NA,Assays,Seeplex DiarrheaB1 ACE Detection (5),NA,P-4754,PD-68341,Outbreak,Yes,Test Directory,NA,DNA,2023-06-22 12:17:55,Regulatory Achieved,CE-IVDD,Molecular,ID,Enteric;Fever and Febrile Illness;Intra-abdominal Infections,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Gastroenteritis;Typhoid fever,NA,Other;Salmonella spp.,Unknown,PCR (conventional),Gel electrophoresis,NA,NA,Not applicable,Not applicable,NA,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Stool,NA,Unspecified,NA,001Vj00000DPr3FIAT,Seegene Inc.,Seoul,"Korea, Republic of",Western Pacific Region,https://seegene.com,ISO 13485;MDSAP;Other,Typhoid BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,NA,NA,Other,No,NA,South Korea,"Seoul, South Korea",37.566,126.9784
a2v69000004gLUxAAM,a266900000BscxrAAB,a2r69000007lbNGAAY,NA,NA,NA,Assays,RapidTesta RSV & SARS-CoV-2,NA,P-4755,PD-68357,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:17:50,Regulatory Achieved,Japan MHLW,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,Unknown,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,near Point of Care,Intended for professional use only,Nasopharyngeal swab;Nasal swab,NA,Not applicable,NA,0016900002pxLhxAAE,"Sekisui Medical Co., ltd.",Tokyo,Japan,Western Pacific Region,https://sekisuimedical.jp,NA,SARS-CoV-2 BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,No available data,NA,Nasopharyngeal swab;Nasal swab,No,NA,Japan,"Tokyo, Japan",35.68945633,139.69171609
a2v69000004gLUyAAM,a266900000BscxqAAB,a2r69000007lbNUAAY,NA,NA,NA,Assays,RapidTesta FLU & SARS-CoV-2,NA,P-4756,PD-68356,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:17:50,Regulatory Achieved,Japan MHLW,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,Unknown,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,near Point of Care,Intended for professional use only,Nasopharyngeal swab;Nasal swab,NA,Not applicable,NA,0016900002pxLhxAAE,"Sekisui Medical Co., ltd.",Tokyo,Japan,Western Pacific Region,https://sekisuimedical.jp,NA,SARS-CoV-2 BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,No available data,NA,Nasopharyngeal swab;Nasal swab,No,NA,Japan,"Tokyo, Japan",35.68945633,139.69171609
a2v69000004gLUzAAM,a266900000BscxtAAB,a2r69000007lbBiAAI,NA,NA,NA,Assays,SelfDiagnostics - PCR Multitest,NA,P-4757,PD-68359,Outbreak,Yes,Test Directory,NA,RNA,2023-06-22 12:17:46,Late Stage Development (fully functional prototype),None,Molecular,ID,Respiratory,2022,Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,N gene;S gene,Isothermal LAMP,Fluorescence,NA,NA,Not applicable,Not applicable,NA,Cartridge-based processing,No instrumentation is required,Manual,True Point of Care,Intended for self-testing (in development),Nasal swab,40,Not applicable,NA,001Vj0000070Fz7IAE,Selfdiagnostics Deutschland Gmbh,Leipzig,Germany,European Region,https://selfdiagnostics.eu,ISO 13485,SARS-CoV-2,97,0,0,0,0,0,No,Company-Sponsored,0,0,0,NA,NA,NA,No,NA,Germany,"Leipzig, Germany",51.338287999,12.377931001
a2v69000004gLV0AAM,a266900000BscxuAAB,a2r69000007lc0qAAA,NA,NA,NA,Assays,Selfdiagnostics FastCoV-2 RNA Kit,NA,P-4758,PD-68360,Outbreak,Yes,Test Directory,NA,RNA,2023-06-22 12:18:02,Regulatory Achieved,CE-IVDD,Molecular,ID,Respiratory,Unspecified Market Entry,Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,ORF1a;S gene,Isothermal Other,Colorimetric,NA,NA,Not applicable,Not applicable,NA,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,near Point of Care,Intended for self-testing (in development),Nasopharyngeal swab,NA,Not applicable,NA,001Vj0000070Fz7IAE,Selfdiagnostics Deutschland Gmbh,Leipzig,Germany,European Region,https://selfdiagnostics.eu,ISO 13485,Sars-cov-2 Self test,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,NA,NA,Nasopharyngeal swab,No,NA,Germany,"Leipzig, Germany",51.338287999,12.377931001
a2v69000004gLV1AAM,a266900000BscxvAAB,a2r69000007lbrlAAA,NA,NA,NA,Assays,FastPCR CoV/Flu Multitest,NA,P-4759,PD-68361,Outbreak,Yes,Test Directory,NA,RNA,2023-06-22 12:17:59,Late Stage Development (fully functional prototype),Unknown,Molecular,ID,Respiratory,Unspecified Market Entry,Diagnostic/confirmatory test,NA,Covid-19;Influenza;Pneumonia,NA,Influenza A;Influenza B;SARS-CoV-2,ORF1a;S gene,Isothermal Other,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Cartridge-based processing,No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab;Nasal swab,30,Unspecified,NA,001Vj0000070Fz7IAE,Selfdiagnostics Deutschland Gmbh,Leipzig,Germany,European Region,https://selfdiagnostics.eu,ISO 13485,Sars-cov-2 Overall,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,NA,NA,Nasopharyngeal swab;Nasal swab,No,NA,Germany,"Leipzig, Germany",51.338287999,12.377931001
a2v69000004gLV2AAM,a266900000BscxwAAB,a2r69000007lblbAAA,NA,NA,NA,Assays,Sengenics ImmuSAFE COVID+ biochip,NA,P-4760,PD-68362,Outbreak,Yes,Test Directory,NA,Antibody (serological),2023-06-22 12:17:57,Research Use Only (RUO),None,Immunoassay,ID,Respiratory,Already on the market (commercialized),"Monitoring (treatment, immune status, patient)",NA,Covid-19;Pneumonia,NA,SARS-CoV-2,IgG,ELISA/EIA,Other,NA,NA,Not applicable,Not applicable,NA,IA Reagent Kit,No instrumentation is required,Manual,near Point of Care,Intended for professional use only,Serum;Plasma,1020,Not applicable,NA,0016900002ZrxRhAAJ,Sengenics Corporation,Billerica,Malaysia,Western Pacific Region,https://sengenics.com,NA,Sars-cov-2 IgG,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,NA,NA,Serum;Plasma,No,NA,Malaysia,"Billerica, Malaysia",2.5,112.5
a2v69000004gLV4AAM,a266900000Bscy0AAB,a2r69000007lb7YAAQ,NA,NA,NA,Assays,Veros Covid-19,NA,P-4762,PD-68366,Outbreak,Yes,Test Directory,NA,RNA,2023-06-22 12:17:45,Regulatory Achieved,CE-IVDD,Molecular,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,Unknown,Isothermal Other;Nucleic Acid Lateral Flow Assay (NA-LFA),Colorimetric,NA,NA,Not applicable,Not applicable,NA,Cartridge-based processing,No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Unknown,15,Not applicable,NA,0016900002eT17sAAC,Sense Biodetection (acquired by Sherlock Bio),Oxford,United Kingdom,European Region,https://sense-bio.com,NA,Sars-cov-2,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,NA,NA,NA,No,NA,United Kingdom,"Oxford, United Kingdom",51.751982657,-1.257628623
a2v69000004gLV5AAM,a266900000Bscy1AAB,a2r69000007lbA9AAI,NA,NA,NA,Assays,KnowNow Rapid Antigen Test Saliva self test,NA,P-4763,PD-68367,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:17:46,Late Stage Development (fully functional prototype),None,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,Unknown,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (in development),Unknown,NA,Not applicable,NA,0016900002ffSFhAAM,Senseutics Limited (trading as Vatic),London,United Kingdom,European Region,https://vatic.health,No certified QMS,Sars-Cov-2 Saliva,95.6,100,91.1,98.2,98.6,100,No,Company-Sponsored,158,283,441,Unverified data,NA,Saliva,No,NA,United Kingdom,"London, United Kingdom",51.50740836,-0.127698693
a2v69000004gLV7AAM,a266900000Bscy6AAB,a2r69000007lbwUAAQ,NA,NA,NA,Assays,S2 Covid-19 Rapid Antigen Test Kit,NA,P-4765,PD-68372,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:18:01,Regulatory Achieved,CE-IVDD,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,Unknown,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab;Oropharyngeal swab;Nasal swab,15,Not applicable,NA,0016900002eTaUnAAK,"SensingSelf, Pte, ltd.",NA,Montenegro,European Region,https://sensingself.me/antigen_s1.php,NA,sars-cov-2 BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,No available data,NA,Unknown,No,NA,Montenegro,Montenegro,42.796154744,19.252099465
a2v69000004gLV8AAM,a266900000Bscy3AAB,a2r69000007lbYCAAY,NA,NA,NA,Assays,S1 COVID-19 Rapid Antigen Test,NA,P-4766,PD-68369,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:17:53,Regulatory Achieved,CE-IVDD,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,N-protein,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Sputum;Saliva;Stool,15,Not applicable,NA,0016900002eTaUnAAK,"SensingSelf, Pte, ltd.",NA,Montenegro,European Region,https://sensingself.me/antigen_s1.php,NA,Sars-Cov-2 Feces,96.3,100,0,0,0,0,No,Company-Sponsored,83,65,148,Company website,NA,Saliva;Sputum;Feces,No,NA,Montenegro,Montenegro,42.796154744,19.252099465
a2v69000004gLV8AAM,a266900000Bscy4AAB,a2r69000007lbYCAAY,NA,NA,NA,Assays,S1 COVID-19 Rapid Antigen Test,NA,P-4766,PD-68370,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:17:53,Regulatory Achieved,CE-IVDD,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,N-protein,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Sputum;Saliva;Stool,15,Not applicable,NA,0016900002eTaUnAAK,"SensingSelf, Pte, ltd.",NA,Montenegro,European Region,https://sensingself.me/antigen_s1.php,NA,Sars-Cov-2 Sputum,94,100,0,0,0,0,No,Company-Sponsored,67,65,132,Company website,NA,Saliva;Sputum;Feces,No,NA,Montenegro,Montenegro,42.796154744,19.252099465
a2v69000004gLV8AAM,a266900000Bscy5AAB,a2r69000007lbYCAAY,NA,NA,NA,Assays,S1 COVID-19 Rapid Antigen Test,NA,P-4766,PD-68371,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:17:53,Regulatory Achieved,CE-IVDD,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,N-protein,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Sputum;Saliva;Stool,15,Not applicable,NA,0016900002eTaUnAAK,"SensingSelf, Pte, ltd.",NA,Montenegro,European Region,https://sensingself.me/antigen_s1.php,NA,Sars-cov-2 Saliva,91,100,0,0,0,0,No,Company-Sponsored,89,65,154,Company website,NA,Saliva;Sputum;Feces,No,NA,Montenegro,Montenegro,42.796154744,19.252099465
a2v69000004gLV9AAM,a266900000Bscy7AAB,a2r69000007lbEZAAY,NA,NA,NA,Assays,Sensitest Joysbio Antigen Rapid Test for Covid-19,NA,P-4767,PD-68373,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:17:47,Regulatory Achieved,China NMPA;CE-IVDD,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,Unknown,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab,20,Not applicable,NA,0016900002eTaVRAA0,Sensitest The Netherlands BV,NA,Netherlands,European Region,https://sensitest.com/index.php?p=sensitest-covid-corona-antigen-test,NA,Sars-Cov-2 Unknown,0,98,0,0,0,0,No,Company-Sponsored,0,0,0,Instructions for Use (IFU),NA,Nasal swab,No,NA,Netherlands,Netherlands,52.249375293,5.616126398
a2v69000004gLVAAA2,a266900000Bscy9AAB,a2r69000007lbLSAAY,NA,NA,NA,Assays,Senteligo SARS-CoV-2 Multiplex qPCR Detection Kit,NA,P-4768,PD-68375,Outbreak,Yes,Test Directory,NA,RNA,2023-06-22 12:17:49,Late Stage Development (fully functional prototype),None,Molecular,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,N gene,qPCR,Fluorescence,NA,NA,Not applicable,Not applicable,NA,NAT reagent kit (open source),Standard lab instrumentation is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Nasopharyngeal swab;Oropharyngeal swab;Nasal swab,55,Not applicable,NA,0016900002inp3yAAA,Sente Biolab,Ankara,Turkey,European Region,https://sentebiolab.com.tr,Other,Sars-cov-2 Overall,99,100,0,0,0,0,No,Company-Sponsored,0,0,0,Instructions for Use (IFU),NA,Nasopharyngeal swab;Oropharyngeal swab;Mid-turbinate swab;Bronchoalveolar lavage,No,NA,Turkey,"Ankara, Turkey",39.8965202,32.8619738
